"Issue Id","Issue Type","Summary","Description","Priority","Story Points","Sprint","Assignee","Labels","Parent Id"
"560","Sub-task","Test unlimited invitations","Parent: S3 3.13 - Unit Tests: Domain Layer","High","","Sprint 3 - Members Invitation Backend","","sprint-3","556"
"561","Sub-task","Create tests/unit/test_membership_entity.py","Parent: S3 3.13 - Unit Tests: Domain Layer","High","","Sprint 3 - Members Invitation Backend","","sprint-3","556"
"562","Sub-task","Test is_active() with/without revoked_at","Parent: S3 3.13 - Unit Tests: Domain Layer","High","","Sprint 3 - Members Invitation Backend","","sprint-3","556"
"563","Task","S3 3.14 - Integration Tests: Invitation API","Write integration tests for invitation flows.

Technologies: Pytest, TestClient, SQLite, unittest.mock

Duration: 1.5 days

Assignee (role): Backend Developer

Acceptance Criteria:
- Test complete invitation creation flow
- Test accept invitation with valid code
- Test decline invitation
- Test resend code
- Test expired invitation rejection
- Test invalid code rejection
- Test duplicate acceptance prevention

Subtasks:
- Create tests/integration/test_invitation_api.py
- Setup test database
- Test POST /invitations creates invitation + sends email
- Test GET /invitations/sent returns user's invitations
- Test GET /invitations/received filters by email
- Test POST /invitations/{id}/accept with valid code
- Test acceptance creates membership
- Test POST /invitations/{id}/decline
- Test POST /invitations/{id}/resend
- Test expired invitation cannot be accepted
- Test invalid code returns 400
- Test already accepted invitation returns 400
- Mock email sender","High","5","Sprint 3 - Members Invitation Backend","","sprint-3",""
"564","Sub-task","Create tests/integration/test_invitation_api.py","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"565","Sub-task","Setup test database","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"566","Sub-task","Test POST /invitations creates invitation + sends email","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"567","Sub-task","Test GET /invitations/sent returns user's invitations","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"568","Sub-task","Test GET /invitations/received filters by email","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"569","Sub-task","Test POST /invitations/{id}/accept with valid code","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"570","Sub-task","Test acceptance creates membership","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"571","Sub-task","Test POST /invitations/{id}/decline","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"572","Sub-task","Test POST /invitations/{id}/resend","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"573","Sub-task","Test expired invitation cannot be accepted","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"574","Sub-task","Test invalid code returns 400","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"575","Sub-task","Test already accepted invitation returns 400","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"576","Sub-task","Mock email sender","Parent: S3 3.14 - Integration Tests: Invitation API","High","","Sprint 3 - Members Invitation Backend","","sprint-3","563"
"577","Task","S3 3.15 - Frontend: Members & Invitation Pages","Build React UI for sending invitations, viewing memberships, and managing received invitations.

Technologies: React 18, TypeScript, React Router, Lucide Icons, CSS Modules

Duration: 3 days

Assignee (role): Frontend Developer

Acceptance Criteria:
- MembersPageNew with tabs (Sent/Received/Memberships)
- Create invitation modal with camera selection
- Permission level selector (READER/EDITOR)
- Expiry date picker
- Invitation list with status badges
- Accept/decline buttons
- Approval code input modal
- Resend code functionality
- Membership list showing granted cameras
- Responsive design

Subtasks:
- Create src/pages/MembersPageNew.tsx
- Create tab navigation (Sent, Received, Memberships)
- Create ""Send Invitation"" button and modal
- Add InvitationForm component
- Implement recipient email input with validation
- Add camera multi-select checkboxes
- Add permission radio buttons (READER/EDITOR)
- Add expiry date picker (or unlimited checkbox)
- Implement create invitation API call
- Create SentInvitationsList component
- Display invitations with status badges
- Add resend code button for PENDING invitations
- Create ReceivedInvitationsList component
- Add Accept/Decline buttons
- Create AcceptInvitationModal with code input
- Implement accept/decline API calls
- Create MembershipsList component
- Display granted cameras and permissions
- Add loading states and error handling
- Style with CSS modules (responsive)
- Add success/error toast notifications","High","9","Sprint 3 - Members Invitation Backend","","sprint-3",""
"578","Sub-task","Create src/pages/MembersPageNew.tsx","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"579","Sub-task","Create tab navigation (Sent, Received, Memberships)","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"580","Sub-task","Create ""Send Invitation"" button and modal","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"581","Sub-task","Add InvitationForm component","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"582","Sub-task","Implement recipient email input with validation","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"583","Sub-task","Add camera multi-select checkboxes","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"584","Sub-task","Add permission radio buttons (READER/EDITOR)","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"585","Sub-task","Add expiry date picker (or unlimited checkbox)","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"586","Sub-task","Implement create invitation API call","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"587","Sub-task","Create SentInvitationsList component","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"588","Sub-task","Display invitations with status badges","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"589","Sub-task","Add resend code button for PENDING invitations","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"590","Sub-task","Create ReceivedInvitationsList component","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"591","Sub-task","Add Accept/Decline buttons","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"592","Sub-task","Create AcceptInvitationModal with code input","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"593","Sub-task","Implement accept/decline API calls","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"594","Sub-task","Create MembershipsList component","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"595","Sub-task","Display granted cameras and permissions","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"596","Sub-task","Add loading states and error handling","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"597","Sub-task","Style with CSS modules (responsive)","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"598","Sub-task","Add success/error toast notifications","Parent: S3 3.15 - Frontend: Members & Invitation Pages","High","","Sprint 3 - Members Invitation Backend","","sprint-3","577"
"599","Task","S3 3.16 - Documentation","Document invitation system, API endpoints, and workflows.

Technologies: Markdown, OpenAPI/Swagger

Duration: 0.5 day

Assignee (role): Backend Developer

Acceptance Criteria:
- README with setup instructions
- API documentation
- Invitation flow diagrams
- Permission levels explained

Subtasks:
- Create README.md
- Document invitation creation flow
- Document acceptance/decline flow
- Add API endpoint examples
- Document permission levels
- Add email template examples","Medium","2","Sprint 3 - Members Invitation Backend","","sprint-3",""
"600","Sub-task","Create README.md","Parent: S3 3.16 - Documentation","Medium","","Sprint 3 - Members Invitation Backend","","sprint-3","599"
"601","Sub-task","Document invitation creation flow","Parent: S3 3.16 - Documentation","Medium","","Sprint 3 - Members Invitation Backend","","sprint-3","599"
"602","Sub-task","Document acceptance/decline flow","Parent: S3 3.16 - Documentation","Medium","","Sprint 3 - Members Invitation Backend","","sprint-3","599"
"603","Sub-task","Add API endpoint examples","Parent: S3 3.16 - Documentation","Medium","","Sprint 3 - Members Invitation Backend","","sprint-3","599"
"604","Sub-task","Document permission levels","Parent: S3 3.16 - Documentation","Medium","","Sprint 3 - Members Invitation Backend","","sprint-3","599"
"605","Sub-task","Add email template examples","Parent: S3 3.16 - Documentation","Medium","","Sprint 3 - Members Invitation Backend","","sprint-3","599"
"606","Task","S4 4.1 - Project Setup & Database Schema","Initialize Video Streaming microservice with dependencies for video processing and WebSocket support.

Technologies: FastAPI 0.109+, WebSockets 12.0, OpenCV 4.9+, FFmpeg, yt-dlp, NumPy, SQLAlchemy

Duration: 1 day

Assignee (role): Backend Developer

Acceptance Criteria:
- FastAPI project with WebSocket support
- OpenCV and FFmpeg dependencies installed
- Database configured
- Alembic initialized
- Environment variables setup

Subtasks:
- Create VideoStreamingBackend/ folder structure
- Install dependencies: fastapi, websockets, opencv-python-headless, numpy
- Install yt-dlp, streamlink for URL resolution
- Install sqlalchemy, pg8000, alembic
- Configure infrastructure/config/settings.py
- Setup database connection
- Initialize Alembic
- Create .env.example with DATABASE_URL, FFMPEG_PATH
- Setup main.py with WebSocket support","Highest","3","Sprint 4 - Video Streaming Backend","","sprint-4",""
"607","Sub-task","Create VideoStreamingBackend/ folder structure","Parent: S4 4.1 - Project Setup & Database Schema","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","606"
"608","Sub-task","Install dependencies: fastapi, websockets, opencv-python-headless, numpy","Parent: S4 4.1 - Project Setup & Database Schema","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","606"
